gene_id	log2FoldChange	padj	GO_pfam
TRINITY_DN10210_c0_g1	-0.365484006644999	NA	NA
TRINITY_DN10212_c0_g1	0.0974377694197825	NA	NA
TRINITY_DN10213_c0_g1	-0.433098491687591	0.999155368198447	NA
TRINITY_DN10214_c0_g1	0.396910887961628	NA	NA
TRINITY_DN10215_c0_g1	1.68832007534307	NA	NA
TRINITY_DN10216_c0_g1	-0.902057596651215	NA	NA
TRINITY_DN10217_c0_g1	-0.404749955747734	NA	NA
TRINITY_DN10218_c0_g1	2.70781214029223	NA	NA
TRINITY_DN1022_c0_g1	-3.08985968850717	NA	NA
TRINITY_DN1022_c0_g2	0.38530898887825	NA	NA
TRINITY_DN10220_c0_g1	0.907071096810078	NA	NA
TRINITY_DN10221_c0_g1	-0.783363498163935	0.999155368198447	NA
TRINITY_DN10222_c0_g1	1.0914114309561	NA	NA
TRINITY_DN10223_c0_g1	-2.02670744706385	NA	NA
TRINITY_DN10224_c0_g1	1.21749644168873	NA	NA
TRINITY_DN10226_c0_g1	1.09774405542792	NA	NA
TRINITY_DN10227_c0_g1	-1.51807154720192	NA	NA
TRINITY_DN10228_c0_g1	-0.986580130540003	NA	NA
TRINITY_DN10229_c0_g1	-0.538614970505116	NA	NA
TRINITY_DN1023_c0_g1	-0.608693653440716	NA	NA
TRINITY_DN10230_c0_g1	-2.83648016309911	NA	NA
TRINITY_DN10231_c0_g1	-0.900040022590264	0.999155368198447	NA
TRINITY_DN10233_c0_g1	-1.50576064523823	NA	NA
TRINITY_DN10234_c0_g1	-2.8637419385562	NA	NA
TRINITY_DN10235_c0_g1	-2.04101574782511	NA	NA
TRINITY_DN10236_c0_g1	0.404811107295369	NA	NA
TRINITY_DN10237_c0_g1	-1.5659513593018	NA	NA
TRINITY_DN10238_c0_g1	-1.45746470731771	NA	NA
TRINITY_DN10239_c0_g1	1.08327555053001	0.999155368198447	NA
TRINITY_DN1024_c0_g1	4.18071195962649	0.167406331503835	NA
TRINITY_DN1024_c0_g1	4.18071195962649	0.167406331503835	NA
TRINITY_DN1024_c0_g2	-1.51408937232975	NA	NA
TRINITY_DN10240_c0_g1	1.99589981692935	NA	NA
TRINITY_DN10241_c0_g1	1.39410621089876	NA	NA
TRINITY_DN10243_c0_g1	-0.819557123159749	0.999155368198447	NA
TRINITY_DN10244_c0_g1	0.359264556139653	NA	NA
TRINITY_DN10245_c0_g1	-0.589149873832216	NA	NA
TRINITY_DN10246_c0_g1	1.68002211217701	NA	NA
TRINITY_DN10247_c0_g1	2.07440856659441	NA	NA
TRINITY_DN10248_c0_g1	-1.55339853636697	NA	NA
TRINITY_DN10249_c0_g1	-0.165956207812232	NA	NA
TRINITY_DN1025_c0_g1	1.09147320654438	NA	NA
TRINITY_DN10251_c0_g1	-0.0232780663719297	NA	NA
TRINITY_DN10252_c0_g1	1.14422034325732	NA	NA
TRINITY_DN10253_c0_g1	0.189951021503975	NA	NA
TRINITY_DN10255_c0_g1	3.1267681728843	NA	NA
TRINITY_DN10257_c0_g1	1.08854310748471	0.999155368198447	NA
TRINITY_DN10258_c0_g1	-1.51408937232975	NA	NA
TRINITY_DN10259_c0_g1	0.988458350265608	NA	NA
TRINITY_DN1026_c0_g1	0.232129600400499	0.999155368198447	NA
TRINITY_DN1026_c0_g1	0.232129600400499	0.999155368198447	NA
TRINITY_DN10260_c0_g1	1.72495064200776	NA	NA
TRINITY_DN10261_c0_g1	2.39439602029138	NA	NA
TRINITY_DN10262_c0_g1	-1.5230070347935	NA	NA
TRINITY_DN10263_c0_g1	1.80950231271155	NA	NA
TRINITY_DN10264_c0_g1	-0.174189936321015	NA	NA
TRINITY_DN10265_c0_g1	0.327960278142028	0.999155368198447	NA
TRINITY_DN10266_c0_g1	-2.51829565441777	NA	NA
TRINITY_DN10267_c0_g1	3.11540418125106	NA	NA
TRINITY_DN10269_c0_g1	2.81803520428571	NA	NA
TRINITY_DN1027_c0_g1	1.27285795855344	NA	NA
TRINITY_DN1027_c0_g2	2.10879809275145	NA	NA
TRINITY_DN10270_c0_g1	0.428113922198589	NA	NA
TRINITY_DN10272_c0_g1	-1.9997772553738	NA	NA
TRINITY_DN10273_c0_g1	2.34479942720385	NA	NA
TRINITY_DN10274_c0_g1	1.86008621251346	NA	NA
TRINITY_DN10275_c0_g1	-1.52237678933332	NA	NA
TRINITY_DN10276_c0_g1	-0.0587409079126087	NA	NA
TRINITY_DN10277_c0_g1	2.12405166762915	NA	NA
TRINITY_DN10278_c0_g1	1.11244509138469	NA	NA
TRINITY_DN10279_c0_g1	-2.4565879374614	NA	NA
TRINITY_DN1028_c0_g1	-0.194632873009675	NA	NA
